country_code,year,indicator,value
CHN,2016,retreatment_nonrelapse_success_rate,81.0
CHN,2017,retreatment_nonrelapse_success_rate,83.0
CHN,2018,retreatment_nonrelapse_success_rate,81.0
CHN,2019,retreatment_nonrelapse_success_rate,87.0
CHN,2020,retreatment_nonrelapse_success_rate,89.0
CHN,2021,retreatment_nonrelapse_success_rate,89.0
CHN,2022,retreatment_nonrelapse_success_rate,89.0
COG,2014,retreatment_nonrelapse_success_rate,94.0
COG,2015,retreatment_nonrelapse_success_rate,45.0
COG,2016,retreatment_nonrelapse_success_rate,53.0
COG,2017,retreatment_nonrelapse_success_rate,41.0
COG,2018,retreatment_nonrelapse_success_rate,43.0
COG,2019,retreatment_nonrelapse_success_rate,55.0
COG,2020,retreatment_nonrelapse_success_rate,76.0
COG,2021,retreatment_nonrelapse_success_rate,69.0
COG,2022,retreatment_nonrelapse_success_rate,48.0
COD,2014,retreatment_nonrelapse_success_rate,65.0
COD,2015,retreatment_nonrelapse_success_rate,77.0
COD,2016,retreatment_nonrelapse_success_rate,60.0
COD,2017,retreatment_nonrelapse_success_rate,70.0
COD,2018,retreatment_nonrelapse_success_rate,85.0
COD,2019,retreatment_nonrelapse_success_rate,71.0
COD,2020,retreatment_nonrelapse_success_rate,76.0
COD,2021,retreatment_nonrelapse_success_rate,88.0
COD,2022,retreatment_nonrelapse_success_rate,88.0
GNQ,2014,retreatment_nonrelapse_success_rate,14.0
GNQ,2015,retreatment_nonrelapse_success_rate,20.0
GNQ,2016,retreatment_nonrelapse_success_rate,78.0
GNQ,2017,retreatment_nonrelapse_success_rate,67.0
GNQ,2018,retreatment_nonrelapse_success_rate,56.0
GNQ,2019,retreatment_nonrelapse_success_rate,68.0
GNQ,2020,retreatment_nonrelapse_success_rate,74.0
GNQ,2021,retreatment_nonrelapse_success_rate,45.0
GNQ,2022,retreatment_nonrelapse_success_rate,71.0
FRA,2016,retreatment_nonrelapse_success_rate,51.0
FRA,2017,retreatment_nonrelapse_success_rate,24.0
FRA,2018,retreatment_nonrelapse_success_rate,11.0
FRA,2019,retreatment_nonrelapse_success_rate,13.0
FRA,2020,retreatment_nonrelapse_success_rate,34.0
FRA,2021,retreatment_nonrelapse_success_rate,36.0
FRA,2022,retreatment_nonrelapse_success_rate,39.0
GAB,2014,retreatment_nonrelapse_success_rate,50.0
GAB,2015,retreatment_nonrelapse_success_rate,48.0
GAB,2016,retreatment_nonrelapse_success_rate,45.0
GAB,2017,retreatment_nonrelapse_success_rate,19.0
GAB,2018,retreatment_nonrelapse_success_rate,51.0
GAB,2019,retreatment_nonrelapse_success_rate,67.0
DEU,2014,retreatment_nonrelapse_success_rate,64.0
DEU,2015,retreatment_nonrelapse_success_rate,55.0
DEU,2016,retreatment_nonrelapse_success_rate,56.0
DEU,2017,retreatment_nonrelapse_success_rate,53.0
DEU,2018,retreatment_nonrelapse_success_rate,67.0
DEU,2019,retreatment_nonrelapse_success_rate,48.0
DEU,2020,retreatment_nonrelapse_success_rate,66.0
DEU,2021,retreatment_nonrelapse_success_rate,55.0
DEU,2022,retreatment_nonrelapse_success_rate,47.0
IND,2014,retreatment_nonrelapse_success_rate,65.0
IND,2015,retreatment_nonrelapse_success_rate,66.0
IND,2016,retreatment_nonrelapse_success_rate,70.0
IND,2017,retreatment_nonrelapse_success_rate,56.0
IND,2018,retreatment_nonrelapse_success_rate,74.0
IND,2019,retreatment_nonrelapse_success_rate,77.0
IND,2020,retreatment_nonrelapse_success_rate,80.0
IND,2021,retreatment_nonrelapse_success_rate,84.0
IND,2022,retreatment_nonrelapse_success_rate,85.0
IDN,2014,retreatment_nonrelapse_success_rate,63.0
IDN,2015,retreatment_nonrelapse_success_rate,67.0
IDN,2016,retreatment_nonrelapse_success_rate,71.0
IDN,2017,retreatment_nonrelapse_success_rate,73.0
IDN,2018,retreatment_nonrelapse_success_rate,74.0
IDN,2019,retreatment_nonrelapse_success_rate,74.0
IDN,2020,retreatment_nonrelapse_success_rate,80.0
IDN,2021,retreatment_nonrelapse_success_rate,79.0
IDN,2022,retreatment_nonrelapse_success_rate,79.0
MEX,2014,retreatment_nonrelapse_success_rate,53.0
MEX,2015,retreatment_nonrelapse_success_rate,53.0
MEX,2016,retreatment_nonrelapse_success_rate,52.0
MEX,2017,retreatment_nonrelapse_success_rate,51.0
MEX,2018,retreatment_nonrelapse_success_rate,49.0
MEX,2019,retreatment_nonrelapse_success_rate,49.0
MEX,2020,retreatment_nonrelapse_success_rate,53.0
MEX,2021,retreatment_nonrelapse_success_rate,49.0
MEX,2022,retreatment_nonrelapse_success_rate,51.0
PAK,2014,retreatment_nonrelapse_success_rate,82.0
PAK,2015,retreatment_nonrelapse_success_rate,83.0
PAK,2016,retreatment_nonrelapse_success_rate,78.0
PAK,2017,retreatment_nonrelapse_success_rate,79.0
PAK,2018,retreatment_nonrelapse_success_rate,82.0
PAK,2019,retreatment_nonrelapse_success_rate,85.0
PAK,2020,retreatment_nonrelapse_success_rate,84.0
PAK,2021,retreatment_nonrelapse_success_rate,83.0
PAK,2022,retreatment_nonrelapse_success_rate,86.0
PHL,2014,retreatment_nonrelapse_success_rate,83.0
PHL,2015,retreatment_nonrelapse_success_rate,82.0
PHL,2016,retreatment_nonrelapse_success_rate,80.0
PHL,2017,retreatment_nonrelapse_success_rate,82.0
PHL,2018,retreatment_nonrelapse_success_rate,84.0
PHL,2019,retreatment_nonrelapse_success_rate,79.0
PHL,2020,retreatment_nonrelapse_success_rate,68.0
PHL,2021,retreatment_nonrelapse_success_rate,75.0
PHL,2022,retreatment_nonrelapse_success_rate,76.0
KOR,2014,retreatment_nonrelapse_success_rate,69.0
KOR,2015,retreatment_nonrelapse_success_rate,73.0
KOR,2016,retreatment_nonrelapse_success_rate,70.0
KOR,2017,retreatment_nonrelapse_success_rate,77.0
KOR,2018,retreatment_nonrelapse_success_rate,78.0
KOR,2019,retreatment_nonrelapse_success_rate,77.0
KOR,2020,retreatment_nonrelapse_success_rate,76.0
KOR,2021,retreatment_nonrelapse_success_rate,76.0
KOR,2022,retreatment_nonrelapse_success_rate,72.0
RUS,2014,retreatment_nonrelapse_success_rate,42.0
RUS,2015,retreatment_nonrelapse_success_rate,50.0
RUS,2016,retreatment_nonrelapse_success_rate,49.0
RUS,2017,retreatment_nonrelapse_success_rate,50.0
RUS,2018,retreatment_nonrelapse_success_rate,48.0
RUS,2019,retreatment_nonrelapse_success_rate,51.0
RUS,2020,retreatment_nonrelapse_success_rate,49.0
RUS,2021,retreatment_nonrelapse_success_rate,49.0
RUS,2022,retreatment_nonrelapse_success_rate,49.0
SAU,2014,retreatment_nonrelapse_success_rate,33.0
SAU,2015,retreatment_nonrelapse_success_rate,44.0
SAU,2016,retreatment_nonrelapse_success_rate,53.0
SAU,2017,retreatment_nonrelapse_success_rate,87.0
SAU,2018,retreatment_nonrelapse_success_rate,85.0
SAU,2019,retreatment_nonrelapse_success_rate,74.0
SAU,2020,retreatment_nonrelapse_success_rate,75.0
SAU,2021,retreatment_nonrelapse_success_rate,88.0
SAU,2022,retreatment_nonrelapse_success_rate,87.0
ZAF,2014,retreatment_nonrelapse_success_rate,63.0
ZAF,2015,retreatment_nonrelapse_success_rate,63.0
ZAF,2016,retreatment_nonrelapse_success_rate,62.0
ZAF,2017,retreatment_nonrelapse_success_rate,59.0
ZAF,2018,retreatment_nonrelapse_success_rate,61.0
ZAF,2019,retreatment_nonrelapse_success_rate,67.0
ZAF,2020,retreatment_nonrelapse_success_rate,65.0
ZAF,2021,retreatment_nonrelapse_success_rate,60.0
ZAF,2022,retreatment_nonrelapse_success_rate,51.0
TUR,2014,retreatment_nonrelapse_success_rate,50.0
TUR,2015,retreatment_nonrelapse_success_rate,46.0
TUR,2016,retreatment_nonrelapse_success_rate,51.0
TUR,2017,retreatment_nonrelapse_success_rate,58.0
TUR,2018,retreatment_nonrelapse_success_rate,60.0
TUR,2019,retreatment_nonrelapse_success_rate,54.0
TUR,2020,retreatment_nonrelapse_success_rate,47.0
TUR,2021,retreatment_nonrelapse_success_rate,58.0
TUR,2022,retreatment_nonrelapse_success_rate,51.0
GBR,2014,retreatment_nonrelapse_success_rate,72.0
GBR,2015,retreatment_nonrelapse_success_rate,72.0
GBR,2016,retreatment_nonrelapse_success_rate,76.0
GBR,2017,retreatment_nonrelapse_success_rate,76.0
GBR,2018,retreatment_nonrelapse_success_rate,71.0
GBR,2019,retreatment_nonrelapse_success_rate,73.0
GBR,2020,retreatment_nonrelapse_success_rate,71.0
GBR,2022,retreatment_nonrelapse_success_rate,78.0
USA,2014,retreatment_nonrelapse_success_rate,79.0
USA,2015,retreatment_nonrelapse_success_rate,77.0
USA,2016,retreatment_nonrelapse_success_rate,77.0
USA,2017,retreatment_nonrelapse_success_rate,76.0
USA,2018,retreatment_nonrelapse_success_rate,79.0
USA,2019,retreatment_nonrelapse_success_rate,74.0
ARG,2014,new_relapse_cohort,9441.0
ARG,2015,new_relapse_cohort,9854.0
ARG,2016,new_relapse_cohort,10300.0
ARG,2017,new_relapse_cohort,10292.0
ARG,2018,new_relapse_cohort,10514.0
ARG,2019,new_relapse_cohort,11597.0
ARG,2020,new_relapse_cohort,10122.0
ARG,2021,new_relapse_cohort,11644.0
ARG,2022,new_relapse_cohort,12215.0
AUS,2014,new_relapse_cohort,1343.0
AUS,2015,new_relapse_cohort,1244.0
AUS,2016,new_relapse_cohort,1371.0
AUS,2017,new_relapse_cohort,1434.0
AUS,2018,new_relapse_cohort,1429.0
AUS,2019,new_relapse_cohort,1530.0
AUS,2020,new_relapse_cohort,1484.0
AUS,2021,new_relapse_cohort,1256.0
AUS,2022,new_relapse_cohort,1187.0
BRA,2014,new_relapse_cohort,74117.0
BRA,2015,new_relapse_cohort,74064.0
BRA,2016,new_relapse_cohort,75223.0
BRA,2017,new_relapse_cohort,78652.0
BRA,2018,new_relapse_cohort,81951.0
BRA,2019,new_relapse_cohort,83805.0
BRA,2020,new_relapse_cohort,72825.0
BRA,2021,new_relapse_cohort,78023.0
BRA,2022,new_relapse_cohort,87253.0
CMR,2014,new_relapse_cohort,26022.0
CMR,2015,new_relapse_cohort,26117.0
CMR,2016,new_relapse_cohort,25638.0
CMR,2017,new_relapse_cohort,24371.0
CMR,2018,new_relapse_cohort,23165.0
CMR,2019,new_relapse_cohort,24163.0
CMR,2020,new_relapse_cohort,22100.0
CMR,2021,new_relapse_cohort,22409.0
CMR,2022,new_relapse_cohort,24722.0
CAN,2014,new_relapse_cohort,1612.0
CAN,2015,new_relapse_cohort,1642.0
CAN,2016,new_relapse_cohort,1753.0
CAN,2017,new_relapse_cohort,1831.0
CAN,2018,new_relapse_cohort,1821.0
CAN,2019,new_relapse_cohort,1921.0
CAN,2022,new_relapse_cohort,1848.0
CAF,2014,new_relapse_cohort,9209.0
CAF,2015,new_relapse_cohort,4957.0
CAF,2016,new_relapse_cohort,5312.0
CAF,2017,new_relapse_cohort,9302.0
CAF,2018,new_relapse_cohort,10390.0
CAF,2019,new_relapse_cohort,10747.0
CAF,2020,new_relapse_cohort,12610.0
CAF,2021,new_relapse_cohort,13216.0
CAF,2022,new_relapse_cohort,14389.0
TCD,2014,new_relapse_cohort,11600.0
TCD,2015,new_relapse_cohort,11471.0
TCD,2016,new_relapse_cohort,10911.0
TCD,2017,new_relapse_cohort,11774.0
TCD,2018,new_relapse_cohort,13078.0
TCD,2019,new_relapse_cohort,13634.0
TCD,2020,new_relapse_cohort,12814.0
TCD,2021,new_relapse_cohort,13643.0
TCD,2022,new_relapse_cohort,14725.0
CHN,2014,new_relapse_cohort,817318.0
CHN,2015,new_relapse_cohort,798281.0
CHN,2016,new_relapse_cohort,778493.0
CHN,2017,new_relapse_cohort,764701.0
CHN,2018,new_relapse_cohort,776514.0
CHN,2019,new_relapse_cohort,711965.0
CHN,2020,new_relapse_cohort,608737.0
CHN,2021,new_relapse_cohort,570910.0
CHN,2022,new_relapse_cohort,493397.0
COG,2014,new_relapse_cohort,4108.0
COG,2015,new_relapse_cohort,9807.0
COG,2016,new_relapse_cohort,10656.0
COG,2017,new_relapse_cohort,10005.0
COG,2018,new_relapse_cohort,10791.0
COG,2019,new_relapse_cohort,11802.0
COG,2020,new_relapse_cohort,11175.0
COG,2021,new_relapse_cohort,11979.0
COG,2022,new_relapse_cohort,13727.0
COD,2014,new_relapse_cohort,112969.0
COD,2015,new_relapse_cohort,111774.0
COD,2016,new_relapse_cohort,127503.0
COD,2017,new_relapse_cohort,149657.0
COD,2018,new_relapse_cohort,169748.0
COD,2019,new_relapse_cohort,178527.0
COD,2020,new_relapse_cohort,200955.0
COD,2021,new_relapse_cohort,214408.0
COD,2022,new_relapse_cohort,246119.0
GNQ,2014,new_relapse_cohort,551.0
GNQ,2015,new_relapse_cohort,1191.0
GNQ,2016,new_relapse_cohort,1369.0
GNQ,2017,new_relapse_cohort,1367.0
GNQ,2018,new_relapse_cohort,1482.0
GNQ,2019,new_relapse_cohort,1481.0
GNQ,2020,new_relapse_cohort,1477.0
GNQ,2021,new_relapse_cohort,1887.0
GNQ,2022,new_relapse_cohort,3108.0
FRA,2016,new_relapse_cohort,4623.0
FRA,2017,new_relapse_cohort,4715.0
FRA,2018,new_relapse_cohort,4715.0
FRA,2019,new_relapse_cohort,4814.0
FRA,2020,new_relapse_cohort,4263.0
FRA,2021,new_relapse_cohort,3942.0
FRA,2022,new_relapse_cohort,3965.0
GAB,2014,new_relapse_cohort,4843.0
GAB,2015,new_relapse_cohort,5727.0
GAB,2016,new_relapse_cohort,5281.0
GAB,2017,new_relapse_cohort,4914.0
GAB,2018,new_relapse_cohort,5318.0
GAB,2019,new_relapse_cohort,5399.0
GAB,2020,new_relapse_cohort,4879.0
GAB,2021,new_relapse_cohort,3245.0
GAB,2022,new_relapse_cohort,3593.0
DEU,2014,new_relapse_cohort,4283.0
DEU,2015,new_relapse_cohort,5543.0
DEU,2016,new_relapse_cohort,5659.0
DEU,2017,new_relapse_cohort,5233.0
DEU,2018,new_relapse_cohort,5216.0
DEU,2019,new_relapse_cohort,4566.0
DEU,2020,new_relapse_cohort,3942.0
DEU,2021,new_relapse_cohort,3738.0
DEU,2022,new_relapse_cohort,3737.0
IND,2014,new_relapse_cohort,1609547.0
IND,2015,new_relapse_cohort,1656233.0
IND,2016,new_relapse_cohort,1763876.0
IND,2017,new_relapse_cohort,1568392.0
IND,2018,new_relapse_cohort,1908683.0
IND,2019,new_relapse_cohort,2152563.0
IND,2020,new_relapse_cohort,1603958.0
IND,2021,new_relapse_cohort,1905759.0
IND,2022,new_relapse_cohort,2194723.0
IDN,2014,new_relapse_cohort,322806.0
IDN,2015,new_relapse_cohort,331703.0
IDN,2016,new_relapse_cohort,364671.0
IDN,2017,new_relapse_cohort,425819.0
IDN,2018,new_relapse_cohort,565980.0
IDN,2019,new_relapse_cohort,555741.0
IDN,2020,new_relapse_cohort,362523.0
IDN,2021,new_relapse_cohort,391245.0
IDN,2022,new_relapse_cohort,630307.0
JPN,2014,new_relapse_cohort,15130.0
JPN,2015,new_relapse_cohort,13971.0
JPN,2016,new_relapse_cohort,17539.0
JPN,2017,new_relapse_cohort,16702.0
JPN,2018,new_relapse_cohort,15527.0
JPN,2019,new_relapse_cohort,14422.0
JPN,2020,new_relapse_cohort,12586.0
JPN,2021,new_relapse_cohort,11448.0
JPN,2022,new_relapse_cohort,10182.0
MEX,2014,new_relapse_cohort,21193.0
MEX,2015,new_relapse_cohort,21600.0
MEX,2016,new_relapse_cohort,22193.0
MEX,2017,new_relapse_cohort,22757.0
MEX,2018,new_relapse_cohort,23271.0
MEX,2019,new_relapse_cohort,23266.0
MEX,2020,new_relapse_cohort,17241.0
MEX,2021,new_relapse_cohort,21124.0
MEX,2022,new_relapse_cohort,24928.0
PAK,2014,new_relapse_cohort,308327.0
PAK,2015,new_relapse_cohort,323267.0
PAK,2016,new_relapse_cohort,356390.0
PAK,2017,new_relapse_cohort,358730.0
PAK,2018,new_relapse_cohort,357893.0
PAK,2019,new_relapse_cohort,326455.0
PAK,2020,new_relapse_cohort,272990.0
PAK,2021,new_relapse_cohort,339256.0
PAK,2022,new_relapse_cohort,424601.0
PHL,2014,new_relapse_cohort,219737.0
PHL,2015,new_relapse_cohort,263481.0
PHL,2016,new_relapse_cohort,332308.0
PHL,2017,new_relapse_cohort,315923.0
PHL,2018,new_relapse_cohort,369442.0
PHL,2019,new_relapse_cohort,342777.0
PHL,2020,new_relapse_cohort,270987.0
PHL,2021,new_relapse_cohort,376014.0
PHL,2022,new_relapse_cohort,505882.0
KOR,2014,new_relapse_cohort,38654.0
KOR,2015,new_relapse_cohort,35029.0
KOR,2016,new_relapse_cohort,34210.0
KOR,2017,new_relapse_cohort,31800.0
KOR,2018,new_relapse_cohort,29932.0
KOR,2019,new_relapse_cohort,27087.0
KOR,2020,new_relapse_cohort,22344.0
KOR,2021,new_relapse_cohort,20545.0
KOR,2022,new_relapse_cohort,18370.0
RUS,2014,new_relapse_cohort,77136.0
RUS,2015,new_relapse_cohort,80424.0
RUS,2016,new_relapse_cohort,73137.0
RUS,2017,new_relapse_cohort,67593.0
RUS,2018,new_relapse_cohort,59850.0
RUS,2019,new_relapse_cohort,54589.0
RUS,2020,new_relapse_cohort,46389.0
RUS,2021,new_relapse_cohort,43926.0
RUS,2022,new_relapse_cohort,41077.0
SAU,2014,new_relapse_cohort,3248.0
SAU,2015,new_relapse_cohort,3309.0
SAU,2016,new_relapse_cohort,2885.0
SAU,2017,new_relapse_cohort,2925.0
SAU,2018,new_relapse_cohort,3035.0
SAU,2019,new_relapse_cohort,2936.0
SAU,2020,new_relapse_cohort,2448.0
SAU,2021,new_relapse_cohort,2577.0
SAU,2022,new_relapse_cohort,2587.0
ZAF,2014,new_relapse_cohort,319752.0
ZAF,2015,new_relapse_cohort,291793.0
ZAF,2016,new_relapse_cohort,236702.0
ZAF,2017,new_relapse_cohort,240332.0
ZAF,2018,new_relapse_cohort,227999.0
ZAF,2019,new_relapse_cohort,216725.0
ZAF,2020,new_relapse_cohort,166064.0
ZAF,2021,new_relapse_cohort,161359.0
ZAF,2022,new_relapse_cohort,213343.0
TUR,2014,new_relapse_cohort,12933.0
TUR,2015,new_relapse_cohort,12362.0
TUR,2016,new_relapse_cohort,12017.0
TUR,2017,new_relapse_cohort,11638.0
TUR,2018,new_relapse_cohort,11407.0
TUR,2019,new_relapse_cohort,11095.0
TUR,2020,new_relapse_cohort,8820.0
TUR,2021,new_relapse_cohort,8947.0
TUR,2022,new_relapse_cohort,9593.0
GBR,2014,new_relapse_cohort,6512.0
GBR,2015,new_relapse_cohort,5802.0
GBR,2016,new_relapse_cohort,5675.0
GBR,2017,new_relapse_cohort,5176.0
GBR,2018,new_relapse_cohort,4684.0
GBR,2019,new_relapse_cohort,4739.0
GBR,2020,new_relapse_cohort,4386.0
GBR,2021,new_relapse_cohort,4707.0
GBR,2022,new_relapse_cohort,4607.0
USA,2014,new_relapse_cohort,8237.0
USA,2015,new_relapse_cohort,8953.0
USA,2016,new_relapse_cohort,8713.0
USA,2017,new_relapse_cohort,8536.0
USA,2018,new_relapse_cohort,8496.0
USA,2019,new_relapse_cohort,8406.0
USA,2020,new_relapse_cohort,6414.0
USA,2021,new_relapse_cohort,7004.0
USA,2022,new_relapse_cohort,7074.0
ARG,2014,new_relapse_success,4916.0
ARG,2015,new_relapse_success,4651.0
ARG,2016,new_relapse_success,5606.0
ARG,2017,new_relapse_success,5845.0
ARG,2018,new_relapse_success,5633.0
ARG,2019,new_relapse_success,5469.0
ARG,2020,new_relapse_success,4687.0
ARG,2021,new_relapse_success,5606.0
ARG,2022,new_relapse_success,6350.0
AUS,2014,new_relapse_success,1057.0
AUS,2015,new_relapse_success,908.0
AUS,2016,new_relapse_success,1076.0
AUS,2017,new_relapse_success,1182.0
AUS,2018,new_relapse_success,1131.0
AUS,2019,new_relapse_success,1315.0
AUS,2020,new_relapse_success,1332.0
AUS,2021,new_relapse_success,1111.0
AUS,2022,new_relapse_success,1025.0
BRA,2014,new_relapse_success,52960.0
BRA,2015,new_relapse_success,52439.0
BRA,2016,new_relapse_success,54052.0
BRA,2017,new_relapse_success,55855.0
BRA,2018,new_relapse_success,58149.0
BRA,2019,new_relapse_success,57650.0
BRA,2020,new_relapse_success,48548.0
BRA,2021,new_relapse_success,50439.0
BRA,2022,new_relapse_success,57245.0
CMR,2014,new_relapse_success,21771.0
CMR,2015,new_relapse_success,21953.0
CMR,2016,new_relapse_success,21628.0
CMR,2017,new_relapse_success,20504.0
CMR,2018,new_relapse_success,19493.0
CMR,2019,new_relapse_success,20736.0
CMR,2020,new_relapse_success,18899.0
CMR,2021,new_relapse_success,19685.0
CMR,2022,new_relapse_success,21924.0
CAN,2014,new_relapse_success,1328.0
CAN,2015,new_relapse_success,1380.0
CAN,2016,new_relapse_success,1374.0
CAN,2017,new_relapse_success,1470.0
CAN,2018,new_relapse_success,1421.0
CAN,2019,new_relapse_success,1519.0
CAN,2022,new_relapse_success,1366.0
CAF,2014,new_relapse_success,6439.0
CAF,2015,new_relapse_success,3870.0
CAF,2016,new_relapse_success,4159.0
CAF,2017,new_relapse_success,7269.0
CAF,2018,new_relapse_success,8215.0
CAF,2019,new_relapse_success,8665.0
CAF,2020,new_relapse_success,9994.0
CAF,2021,new_relapse_success,10913.0
CAF,2022,new_relapse_success,13004.0
TCD,2014,new_relapse_success,7862.0
TCD,2015,new_relapse_success,8778.0
TCD,2016,new_relapse_success,8097.0
TCD,2017,new_relapse_success,9283.0
TCD,2018,new_relapse_success,10215.0
TCD,2019,new_relapse_success,10929.0
TCD,2020,new_relapse_success,10404.0
TCD,2021,new_relapse_success,11255.0
TCD,2022,new_relapse_success,12230.0
CHN,2014,new_relapse_success,771134.0
CHN,2015,new_relapse_success,749046.0
CHN,2016,new_relapse_success,724247.0
CHN,2017,new_relapse_success,711670.0
CHN,2018,new_relapse_success,728962.0
CHN,2019,new_relapse_success,672773.0
CHN,2020,new_relapse_success,576286.0
CHN,2021,new_relapse_success,537587.0
CHN,2022,new_relapse_success,466843.0
COG,2014,new_relapse_success,2830.0
COG,2015,new_relapse_success,6928.0
COG,2016,new_relapse_success,8168.0
COG,2017,new_relapse_success,6627.0
COG,2018,new_relapse_success,6690.0
COG,2019,new_relapse_success,8447.0
COG,2020,new_relapse_success,8408.0
COG,2021,new_relapse_success,9315.0
COG,2022,new_relapse_success,11189.0
COD,2014,new_relapse_success,100163.0
COD,2015,new_relapse_success,100017.0
COD,2016,new_relapse_success,113219.0
COD,2017,new_relapse_success,135234.0
COD,2018,new_relapse_success,157387.0
COD,2019,new_relapse_success,164580.0
COD,2020,new_relapse_success,188943.0
COD,2021,new_relapse_success,204357.0
COD,2022,new_relapse_success,234898.0
GNQ,2014,new_relapse_success,321.0
GNQ,2015,new_relapse_success,511.0
GNQ,2016,new_relapse_success,1223.0
GNQ,2017,new_relapse_success,1023.0
GNQ,2018,new_relapse_success,970.0
GNQ,2019,new_relapse_success,1131.0
GNQ,2020,new_relapse_success,1098.0
GNQ,2021,new_relapse_success,1110.0
GNQ,2022,new_relapse_success,2558.0
FRA,2016,new_relapse_success,2484.0
FRA,2017,new_relapse_success,1124.0
FRA,2018,new_relapse_success,498.0
FRA,2019,new_relapse_success,581.0
FRA,2020,new_relapse_success,1578.0
FRA,2021,new_relapse_success,1449.0
FRA,2022,new_relapse_success,1449.0
GAB,2014,new_relapse_success,2789.0
GAB,2015,new_relapse_success,2839.0
GAB,2016,new_relapse_success,2537.0
GAB,2017,new_relapse_success,1214.0
GAB,2018,new_relapse_success,2669.0
GAB,2019,new_relapse_success,3610.0
GAB,2020,new_relapse_success,3064.0
GAB,2021,new_relapse_success,1845.0
GAB,2022,new_relapse_success,2348.0
DEU,2014,new_relapse_success,2718.0
DEU,2015,new_relapse_success,3600.0
DEU,2016,new_relapse_success,3947.0
DEU,2017,new_relapse_success,3721.0
DEU,2018,new_relapse_success,3724.0
DEU,2019,new_relapse_success,3130.0
DEU,2020,new_relapse_success,2932.0
DEU,2021,new_relapse_success,2491.0
DEU,2022,new_relapse_success,2304.0
IND,2014,new_relapse_success,1196147.0
IND,2015,new_relapse_success,1200608.0
IND,2016,new_relapse_success,1215505.0
IND,2017,new_relapse_success,1266429.0
IND,2018,new_relapse_success,1561328.0
IND,2019,new_relapse_success,1807299.0
IND,2020,new_relapse_success,1364874.0
IND,2021,new_relapse_success,1653637.0
IND,2022,new_relapse_success,1943166.0
IDN,2014,new_relapse_success,271494.0
IDN,2015,new_relapse_success,282419.0
IDN,2016,new_relapse_success,312774.0
IDN,2017,new_relapse_success,360661.0
IDN,2018,new_relapse_success,469513.0
IDN,2019,new_relapse_success,462408.0
IDN,2020,new_relapse_success,312042.0
IDN,2021,new_relapse_success,338738.0
IDN,2022,new_relapse_success,546042.0
JPN,2014,new_relapse_success,7981.0
JPN,2015,new_relapse_success,7378.0
JPN,2016,new_relapse_success,12213.0
JPN,2017,new_relapse_success,11388.0
JPN,2018,new_relapse_success,10192.0
