country_code,year,indicator,value
FRA,2020,health_expenditure_gdp_percent,12.07226849
GAB,2020,health_expenditure_gdp_percent,3.41717625
GBR,2020,health_expenditure_gdp_percent,11.96547699
GNQ,2020,health_expenditure_gdp_percent,3.99582434
IDN,2020,health_expenditure_gdp_percent,3.42067289
IND,2020,health_expenditure_gdp_percent,3.34146094
ITA,2020,health_expenditure_gdp_percent,9.62485981
JPN,2020,health_expenditure_gdp_percent,11.20903683
KOR,2020,health_expenditure_gdp_percent,8.3554945
MEX,2020,health_expenditure_gdp_percent,6.0537405
PAK,2020,health_expenditure_gdp_percent,2.95273018
PHL,2020,health_expenditure_gdp_percent,5.16214037
RUS,2020,health_expenditure_gdp_percent,8.04076004
SAU,2020,health_expenditure_gdp_percent,6.64630127
TCD,2020,health_expenditure_gdp_percent,4.4533143
TUR,2020,health_expenditure_gdp_percent,4.61640215
USA,2020,health_expenditure_gdp_percent,18.8132534
ZAF,2020,health_expenditure_gdp_percent,9.01329231
ARG,2021,health_expenditure_gdp_percent,10.03832245
AUS,2021,health_expenditure_gdp_percent,10.42525291
BRA,2021,health_expenditure_gdp_percent,9.63646507
CAF,2021,health_expenditure_gdp_percent,9.15270615
CAN,2021,health_expenditure_gdp_percent,12.41920948
CHN,2021,health_expenditure_gdp_percent,5.38360548
CMR,2021,health_expenditure_gdp_percent,4.30539274
COD,2021,health_expenditure_gdp_percent,3.67749357
COG,2021,health_expenditure_gdp_percent,3.49339676
DEU,2021,health_expenditure_gdp_percent,12.90171242
EUU,2021,health_expenditure_gdp_percent,10.8699478690085
FRA,2021,health_expenditure_gdp_percent,12.29229355
GAB,2021,health_expenditure_gdp_percent,2.69024062
GBR,2021,health_expenditure_gdp_percent,12.01903439
GNQ,2021,health_expenditure_gdp_percent,3.39468098
IDN,2021,health_expenditure_gdp_percent,3.70634937
IND,2021,health_expenditure_gdp_percent,3.34680939
ITA,2021,health_expenditure_gdp_percent,9.34389782
JPN,2021,health_expenditure_gdp_percent,11.18996906
KOR,2021,health_expenditure_gdp_percent,8.95732689
MEX,2021,health_expenditure_gdp_percent,5.89244318
PAK,2021,health_expenditure_gdp_percent,2.99015832
PHL,2021,health_expenditure_gdp_percent,5.97500563
RUS,2021,health_expenditure_gdp_percent,6.97584295
SAU,2021,health_expenditure_gdp_percent,5.93034029
TCD,2021,health_expenditure_gdp_percent,4.17851543
TUR,2021,health_expenditure_gdp_percent,4.56065559
USA,2021,health_expenditure_gdp_percent,17.5063858
ZAF,2021,health_expenditure_gdp_percent,8.67432785
ARG,2022,health_expenditure_gdp_percent,9.86305332
AUS,2022,health_expenditure_gdp_percent,9.92687893
BRA,2022,health_expenditure_gdp_percent,9.14277458
CAF,2022,health_expenditure_gdp_percent,9.95509052
CAN,2022,health_expenditure_gdp_percent,11.23432541
CHN,2022,health_expenditure_gdp_percent,5.36948681
CMR,2022,health_expenditure_gdp_percent,4.47835922
COD,2022,health_expenditure_gdp_percent,3.78614616
COG,2022,health_expenditure_gdp_percent,2.19224548
DEU,2022,health_expenditure_gdp_percent,12.60513115
EUU,2022,health_expenditure_gdp_percent,10.3657237718615
FRA,2022,health_expenditure_gdp_percent,11.8819046
GAB,2022,health_expenditure_gdp_percent,2.85591531
GBR,2022,health_expenditure_gdp_percent,11.05087757
GNQ,2022,health_expenditure_gdp_percent,2.91350007
IDN,2022,health_expenditure_gdp_percent,2.69394851
IND,2022,health_expenditure_gdp_percent,3.3058846
ITA,2022,health_expenditure_gdp_percent,9.02753067
JPN,2022,health_expenditure_gdp_percent,11.42183685
KOR,2022,health_expenditure_gdp_percent,9.43414211
MEX,2022,health_expenditure_gdp_percent,5.72145176
PAK,2022,health_expenditure_gdp_percent,2.90434051
PHL,2022,health_expenditure_gdp_percent,5.15676308
RUS,2022,health_expenditure_gdp_percent,6.91986275
SAU,2022,health_expenditure_gdp_percent,4.62462378
TCD,2022,health_expenditure_gdp_percent,4.52549791
TUR,2022,health_expenditure_gdp_percent,3.70338893
USA,2022,health_expenditure_gdp_percent,16.49613953
ZAF,2022,health_expenditure_gdp_percent,8.77086639
ARG,2023,health_expenditure_gdp_percent,
AUS,2023,health_expenditure_gdp_percent,
BRA,2023,health_expenditure_gdp_percent,
CAF,2023,health_expenditure_gdp_percent,
CAN,2023,health_expenditure_gdp_percent,11.22370815
CHN,2023,health_expenditure_gdp_percent,
CMR,2023,health_expenditure_gdp_percent,
COD,2023,health_expenditure_gdp_percent,
COG,2023,health_expenditure_gdp_percent,
DEU,2023,health_expenditure_gdp_percent,11.79903221
EUU,2023,health_expenditure_gdp_percent,
FRA,2023,health_expenditure_gdp_percent,
GAB,2023,health_expenditure_gdp_percent,
GBR,2023,health_expenditure_gdp_percent,10.872015
GNQ,2023,health_expenditure_gdp_percent,
IDN,2023,health_expenditure_gdp_percent,
IND,2023,health_expenditure_gdp_percent,
ITA,2023,health_expenditure_gdp_percent,8.51808929
JPN,2023,health_expenditure_gdp_percent,
KOR,2023,health_expenditure_gdp_percent,9.88014412
MEX,2023,health_expenditure_gdp_percent,
PAK,2023,health_expenditure_gdp_percent,
PHL,2023,health_expenditure_gdp_percent,5.10629606
RUS,2023,health_expenditure_gdp_percent,
SAU,2023,health_expenditure_gdp_percent,
TCD,2023,health_expenditure_gdp_percent,
TUR,2023,health_expenditure_gdp_percent,
USA,2023,health_expenditure_gdp_percent,
ZAF,2023,health_expenditure_gdp_percent,
ARG,2024,health_expenditure_gdp_percent,
AUS,2024,health_expenditure_gdp_percent,
BRA,2024,health_expenditure_gdp_percent,
CAF,2024,health_expenditure_gdp_percent,
CAN,2024,health_expenditure_gdp_percent,
CHN,2024,health_expenditure_gdp_percent,
CMR,2024,health_expenditure_gdp_percent,
COD,2024,health_expenditure_gdp_percent,
COG,2024,health_expenditure_gdp_percent,
DEU,2024,health_expenditure_gdp_percent,
EUU,2024,health_expenditure_gdp_percent,
FRA,2024,health_expenditure_gdp_percent,
GAB,2024,health_expenditure_gdp_percent,
GBR,2024,health_expenditure_gdp_percent,
GNQ,2024,health_expenditure_gdp_percent,
IDN,2024,health_expenditure_gdp_percent,
IND,2024,health_expenditure_gdp_percent,
ITA,2024,health_expenditure_gdp_percent,
JPN,2024,health_expenditure_gdp_percent,
KOR,2024,health_expenditure_gdp_percent,
MEX,2024,health_expenditure_gdp_percent,
PAK,2024,health_expenditure_gdp_percent,
PHL,2024,health_expenditure_gdp_percent,
RUS,2024,health_expenditure_gdp_percent,
SAU,2024,health_expenditure_gdp_percent,
TCD,2024,health_expenditure_gdp_percent,
TUR,2024,health_expenditure_gdp_percent,
USA,2024,health_expenditure_gdp_percent,
ZAF,2024,health_expenditure_gdp_percent,
